Goods,Building,max_supply,current_output,level
16,163,65.0,4.188005877695217,1
33,166,320.0,23.438862928750368,4
12,167,200.0,6.4993102300492875,5
48,167,100.0,3.2496551150246438,5
5,168,100.00000000000001,6.138031897582993,4
18,168,180.00000000000003,11.048457415649388,4
7,171,175.0,10.925399145656746,5
39,171,40.0,2.4972340904358274,5
9,172,120.0,16.017076264418343,3
32,172,15.0,2.002134533052293,3
36,172,75.0,10.010672665261463,3
22,173,120.0,6.70121807632399,3
16,174,65.0,4.188005877695217,1
8,175,100.0,7.898525461648366,2
11,179,139.99999999999997,46.91203515518622,4
38,179,239.99999999999997,80.42063169460495,4
31,180,240.0,16.07365935102788,6
10,181,120.0,7.669565707038923,2
24,182,80.0,4.467478717549326,2
7,183,250.0,15.607713065223923,5
9,184,40.0,5.33902542147278,1
32,184,5.0,0.6673781776840975,1
36,184,25.0,3.3368908884204873,1
8,185,100.0,7.898525461648366,2
16,188,65.0,4.188005877695217,1
9,190,80.0,10.67805084294556,2
32,190,10.0,1.334756355368195,2
36,190,50.0,6.673781776840975,2
7,191,90.0,5.618776703480612,3
38,191,45.0,2.809388351740306,3
10,193,120.0,7.669565707038923,2
7,195,89.99999999999999,5.61877670348061,3
38,195,44.99999999999999,2.809388351740305,3
25,200,120.0,6.70121807632399,3
11,201,139.99999999999997,46.91203515518622,4
38,201,239.99999999999997,80.42063169460495,4
7,202,150.0,9.364627839134354,5
38,202,75.0,4.682313919567177,5
7,206,60.0,3.7458511356537407,2
38,206,30.0,1.8729255678268704,2
8,628,25.0,25.0,1
8,1626,100.0,7.898525461648366,2
37,1729,30.0,30.0,1
42,1730,30.0,30.0,1
42,1738,90.0,91.8,3
41,1739,40.0,40.4,2
43,1740,50.0,50.5,2
37,1742,30.0,30.0,1
42,1743,90.0,91.8,3
41,1744,100.0,104.0,5
42,1763,60.0,60.6,2
42,2330,30.0,30.0,1
40,2723,20.0,20.0,1
15,2874,1680.0,108.58283908534021,24
7,2875,0.71715,0.71715,21
9,2875,0.14343,0.14343,21
10,2875,0.14343,0.14343,21
12,2875,0.14343,0.14343,21
13,2875,0.14343,0.14343,21
15,2875,0.14343,0.14343,21
38,2875,0.2008,0.2008,21
15,2876,839.9999999999999,54.2914195426701,12
7,2993,7.1715,7.1715,20
9,2993,1.4343,1.4343,20
10,2993,1.4343,1.4343,20
12,2993,1.4343,1.4343,20
13,2993,1.4343,1.4343,20
15,2993,1.4343,1.4343,20
38,2993,2.00802,2.00802,20
7,2995,0.47895,0.47895,6
9,2995,0.09579,0.09579,6
10,2995,0.09579,0.09579,6
12,2995,0.09579,0.09579,6
13,2995,0.09579,0.09579,6
15,2995,0.09579,0.09579,6
38,2995,0.1341,0.1341,6
7,3079,7.18,7.18,5
9,3079,1.436,1.436,5
10,3079,1.436,1.436,5
12,3079,1.436,1.436,5
13,3079,1.436,1.436,5
15,3079,1.436,1.436,5
38,3079,2.0104,2.0104,5
7,3132,8.9064,8.9064,12
9,3132,1.78128,1.78128,12
10,3132,1.78128,1.78128,12
12,3132,1.78128,1.78128,12
13,3132,1.78128,1.78128,12
15,3132,1.78128,1.78128,12
38,3132,2.49379,2.49379,12
7,3202,0.3151,0.3151,10
9,3202,0.47265,0.47265,10
10,3202,0.15755,0.15755,10
12,3202,0.3151,0.3151,10
13,3202,0.3151,0.3151,10
15,3202,0.3151,0.3151,10
36,3202,0.83816,0.83816,10
38,3202,0.44114,0.44114,10
7,3247,11.86937,11.86937,7
9,3247,2.37387,2.37387,7
10,3247,2.37387,2.37387,7
12,3247,2.37387,2.37387,7
13,3247,2.37387,2.37387,7
15,3247,2.37387,2.37387,7
38,3247,3.32342,3.32342,7
7,3261,91.4307,91.4307,37
9,3261,18.28614,18.28614,37
10,3261,18.28614,18.28614,37
12,3261,18.28614,18.28614,37
13,3261,18.28614,18.28614,37
15,3261,18.28614,18.28614,37
38,3261,25.60059,25.60059,37
15,3262,70.0,4.524284961889175,1
7,3263,23.5277,23.5277,29
9,3263,4.70554,4.70554,29
10,3263,4.70554,4.70554,29
12,3263,4.70554,4.70554,29
13,3263,4.70554,4.70554,29
15,3263,4.70554,4.70554,29
38,3263,6.58775,6.58775,29
15,3264,910.0,58.81570450455928,13
7,3265,72.5355,72.5355,30
9,3265,14.5071,14.5071,30
10,3265,14.5071,14.5071,30
12,3265,14.5071,14.5071,30
13,3265,14.5071,14.5071,30
15,3265,14.5071,14.5071,30
38,3265,20.30994,20.30994,30
7,3266,81.74587,81.74587,45
9,3266,16.34917,16.34917,45
10,3266,16.34917,16.34917,45
12,3266,16.34917,16.34917,45
13,3266,16.34917,16.34917,45
15,3266,16.34917,16.34917,45
38,3266,22.88884,22.88884,45
15,3267,839.9999999999999,54.2914195426701,12
7,3268,32.830499999999994,36.11355,20
9,3268,6.5661,7.22271,20
10,3268,6.5661,7.22271,20
12,3268,6.5661,7.22271,20
13,3268,6.5661,7.22271,20
15,3268,6.5661,7.22271,20
38,3268,9.192536363636362,10.11179,20
15,3269,560.0,36.1942796951134,8
7,3270,129.9961,129.9961,52
9,3270,25.99922,25.99922,52
10,3270,25.99922,25.99922,52
12,3270,25.99922,25.99922,52
13,3270,25.99922,25.99922,52
15,3270,25.99922,25.99922,52
38,3270,36.3989,36.3989,52
15,3271,350.0,22.621424809445877,5
7,3272,109.9945,109.9945,44
9,3272,21.9989,21.9989,44
10,3272,21.9989,21.9989,44
12,3272,21.9989,21.9989,44
13,3272,21.9989,21.9989,44
15,3272,21.9989,21.9989,44
38,3272,30.79846,30.79846,44
15,3273,279.99999999999994,18.097139847556697,4
7,3274,262.5,262.5,105
9,3274,52.5,52.5,105
10,3274,52.5,52.5,105
12,3274,52.5,52.5,105
13,3274,52.5,52.5,105
15,3274,52.5,52.5,105
38,3274,73.5,73.5,105
7,3275,267.5,294.25,107
9,3275,53.5,58.85,107
10,3275,53.5,58.85,107
12,3275,53.5,58.85,107
13,3275,53.5,58.85,107
15,3275,53.5,58.85,107
38,3275,74.89999999999999,82.39,107
7,3276,187.5,187.5,75
9,3276,37.5,37.5,75
10,3276,37.5,37.5,75
12,3276,37.5,37.5,75
13,3276,37.5,37.5,75
15,3276,37.5,37.5,75
38,3276,52.5,52.5,75
15,3277,140.0,9.04856992377835,2
7,3324,3.6715,3.6715,5
9,3324,0.7343,0.7343,5
10,3324,0.7343,0.7343,5
12,3324,0.7343,0.7343,5
13,3324,0.7343,0.7343,5
15,3324,0.7343,0.7343,5
38,3324,1.02802,1.02802,5
7,3350,2.2604,2.2604,8
8,3350,9.0416,9.0416,8
9,3350,1.1302,1.1302,8
10,3350,3.3906,3.3906,8
12,3350,2.2604,2.2604,8
13,3350,2.2604,2.2604,8
15,3350,2.2604,2.2604,8
38,3350,3.16456,3.16456,8
7,3351,0.0957,0.0957,10
8,3351,0.3828,0.3828,10
9,3351,0.04785,0.04785,10
10,3351,0.14355,0.14355,10
12,3351,0.0957,0.0957,10
13,3351,0.0957,0.0957,10
15,3351,0.0957,0.0957,10
38,3351,0.13398,0.13398,10
7,3354,3.7634,3.7634,8
8,3354,15.0536,15.0536,8
9,3354,1.8817,1.8817,8
10,3354,5.6451,5.6451,8
12,3354,3.7634,3.7634,8
13,3354,3.7634,3.7634,8
15,3354,3.7634,3.7634,8
38,3354,5.26876,5.26876,8
7,3355,27.4439,27.4439,11
9,3355,5.48878,5.48878,11
10,3355,5.48878,5.48878,11
12,3355,5.48878,5.48878,11
13,3355,5.48878,5.48878,11
15,3355,5.48878,5.48878,11
38,3355,7.68429,7.68429,11
7,3451,2.4516,2.4516,1
9,3451,0.4086,0.4086,1
10,3451,0.4086,0.4086,1
12,3451,0.5448,0.5448,1
13,3451,0.5448,0.5448,1
15,3451,0.5448,0.5448,1
38,3451,0.8172,0.8172,1
7,3591,3.0,3.0,6
9,3591,1.5,1.5,6
10,3591,4.5,4.5,6
12,3591,3.0,3.0,6
13,3591,3.0,3.0,6
15,3591,3.0,3.0,6
37,3591,7.98,7.98,6
38,3591,4.2,4.2,6
7,3938,1.7933,1.7933,5
9,3938,0.89665,0.89665,5
10,3938,2.68995,2.68995,5
12,3938,1.7933,1.7933,5
13,3938,1.7933,1.7933,5
15,3938,1.7933,1.7933,5
37,3938,4.77017,4.77017,5
38,3938,2.51062,2.51062,5
7,3955,169.915,169.915,68
9,3955,33.983,33.983,68
10,3955,33.983,33.983,68
12,3955,33.983,33.983,68
13,3955,33.983,33.983,68
15,3955,33.983,33.983,68
38,3955,47.5762,47.5762,68
