Goods,Building,max_supply,current_output,level
10,3876,26.48648,26.48648,53
12,3876,26.48648,26.48648,53
13,3876,26.48648,26.48648,53
15,3876,26.48648,26.48648,53
38,3876,37.08107,37.08107,53
15,3877,40.0,17.39238594935032,1
7,3879,92.19937,92.19937,37
9,3879,18.43987,18.43987,37
10,3879,18.43987,18.43987,37
12,3879,18.43987,18.43987,37
13,3879,18.43987,18.43987,37
15,3879,18.43987,18.43987,37
38,3879,25.81582,25.81582,37
7,3880,94.71595,94.71595,38
9,3880,18.94319,18.94319,38
10,3880,18.94319,18.94319,38
12,3880,18.94319,18.94319,38
13,3880,18.94319,18.94319,38
15,3880,18.94319,18.94319,38
38,3880,26.52046,26.52046,38
7,3881,43.9496,43.9496,32
9,3881,8.78992,8.78992,32
10,3881,8.78992,8.78992,32
12,3881,8.78992,8.78992,32
13,3881,8.78992,8.78992,32
15,3881,8.78992,8.78992,32
38,3881,12.30588,12.30588,32
15,3882,120.0,52.17715784805096,3
7,3884,101.3778,101.3778,72
9,3884,20.27556,20.27556,72
10,3884,20.27556,20.27556,72
12,3884,20.27556,20.27556,72
13,3884,20.27556,20.27556,72
15,3884,20.27556,20.27556,72
38,3884,28.38578,28.38578,72
15,3885,40.0,17.39238594935032,1
7,3886,71.5068,71.5068,36
9,3886,14.30136,14.30136,36
10,3886,14.30136,14.30136,36
12,3886,14.30136,14.30136,36
13,3886,14.30136,14.30136,36
15,3886,14.30136,14.30136,36
38,3886,20.0219,20.0219,36
15,3887,80.0,34.78477189870064,2
7,3888,244.18905,244.18905,98
9,3888,48.83781,48.83781,98
10,3888,48.83781,48.83781,98
12,3888,48.83781,48.83781,98
13,3888,48.83781,48.83781,98
15,3888,48.83781,48.83781,98
38,3888,68.37293,68.37293,98
15,3889,160.0,69.56954379740128,4
7,3890,94.88587,94.88587,45
9,3890,18.97717,18.97717,45
10,3890,18.97717,18.97717,45
12,3890,18.97717,18.97717,45
13,3890,18.97717,18.97717,45
15,3890,18.97717,18.97717,45
38,3890,26.56804,26.56804,45
15,3891,280.0,121.74670164545223,7
7,3915,12.5,12.5,5
9,3915,2.5,2.5,5
10,3915,2.5,2.5,5
12,3915,2.5,2.5,5
13,3915,2.5,2.5,5
15,3915,2.5,2.5,5
38,3915,3.5,3.5,5
15,3969,40.0,17.39238594935032,1
15,4032,40.0,17.39238594935032,1
